Agency,Site,Date,Discharge,Letter
USGS,2358000,1/24/2001,21500,A
USGS,2358000,1/25/2001,20100,A
USGS,2358000,1/26/2001,19200,A
USGS,2358000,1/27/2001,18100,A
USGS,2358000,1/28/2001,17700,A
USGS,2358000,1/29/2001,15200,A
USGS,2358000,1/30/2001,14200,A
USGS,2358000,1/31/2001,14200,A
USGS,2358000,2/1/2001,14200,A
USGS,2358000,2/2/2001,14100,A
USGS,2358000,2/3/2001,14200,A
USGS,2358000,2/4/2001,14100,A
USGS,2358000,2/5/2001,14100,A
USGS,2358000,2/6/2001,14300,A
USGS,2358000,2/7/2001,14500,A
USGS,2358000,2/8/2001,13400,A
USGS,2358000,2/9/2001,11200,A
USGS,2358000,2/10/2001,10700,A
USGS,2358000,2/11/2001,9140,A
USGS,2358000,2/12/2001,8670,A
USGS,2358000,2/13/2001,8860,A
USGS,2358000,2/14/2001,9060,A
USGS,2358000,2/15/2001,9060,A
USGS,2358000,2/16/2001,8950,A
USGS,2358000,2/17/2001,8990,A
USGS,2358000,2/18/2001,8890,A
USGS,2358000,2/19/2001,9170,A
USGS,2358000,2/20/2001,10100,A
USGS,2358000,2/21/2001,11000,A
USGS,2358000,2/22/2001,11100,A
USGS,2358000,2/23/2001,12200,A
USGS,2358000,2/24/2001,15000,A
USGS,2358000,2/25/2001,15300,A
USGS,2358000,2/26/2001,15300,A
USGS,2358000,2/27/2001,15300,A
USGS,2358000,2/28/2001,14800,A
USGS,2358000,3/1/2001,13800,A
USGS,2358000,3/2/2001,14700,A
USGS,2358000,3/3/2001,16400,A
USGS,2358000,3/4/2001,50700,A
USGS,2358000,3/5/2001,77400,A
USGS,2358000,3/6/2001,81400,A
USGS,2358000,3/7/2001,82600,A
USGS,2358000,3/8/2001,59800,A
USGS,2358000,3/9/2001,51300,A
USGS,2358000,3/10/2001,46300,A
USGS,2358000,3/11/2001,41400,A
USGS,2358000,3/12/2001,36800,A
USGS,2358000,3/13/2001,41900,A
USGS,2358000,3/14/2001,50500,A
USGS,2358000,3/15/2001,53000,A
USGS,2358000,3/16/2001,58800,A
USGS,2358000,3/17/2001,75000,A
USGS,2358000,3/18/2001,79500,A
USGS,2358000,3/19/2001,75000,A
USGS,2358000,3/20/2001,68500,A
USGS,2358000,3/21/2001,75200,A
USGS,2358000,3/22/2001,93600,A
USGS,2358000,3/23/2001,98600,A
USGS,2358000,3/24/2001,85100,A
USGS,2358000,3/25/2001,71000,A
USGS,2358000,3/26/2001,61800,A
USGS,2358000,3/27/2001,54900,A
USGS,2358000,3/28/2001,47100,A
USGS,2358000,3/29/2001,45000,A
USGS,2358000,3/30/2001,36500,A
USGS,2358000,3/31/2001,29300,A
USGS,2358000,4/1/2001,27800,A
USGS,2358000,4/2/2001,27300,A
USGS,2358000,4/3/2001,27700,A
USGS,2358000,4/4/2001,49600,A
USGS,2358000,4/5/2001,75500,A
USGS,2358000,4/6/2001,85700,A
USGS,2358000,4/7/2001,76300,A
USGS,2358000,4/8/2001,59000,A
USGS,2358000,4/9/2001,48100,A
USGS,2358000,4/10/2001,44900,A
USGS,2358000,4/11/2001,37700,A
USGS,2358000,4/12/2001,32600,A
USGS,2358000,4/13/2001,30600,A
USGS,2358000,4/14/2001,24000,A
USGS,2358000,4/15/2001,23200,A
USGS,2358000,4/16/2001,22900,A
USGS,2358000,4/17/2001,21900,A
USGS,2358000,4/18/2001,20700,A
USGS,2358000,4/19/2001,20400,A
USGS,2358000,4/20/2001,18600,A
USGS,2358000,4/21/2001,16200,A
USGS,2358000,4/22/2001,15000,A
USGS,2358000,4/23/2001,14800,A
USGS,2358000,4/24/2001,15100,A
USGS,2358000,4/25/2001,15600,A
USGS,2358000,4/26/2001,15600,A
USGS,2358000,4/27/2001,15400,A
USGS,2358000,4/28/2001,15600,A
USGS,2358000,4/29/2001,14600,A
USGS,2358000,4/30/2001,13500,A
USGS,2358000,5/1/2001,12800,A
USGS,2358000,5/2/2001,12700,A
USGS,2358000,5/3/2001,11300,A
USGS,2358000,5/4/2001,12200,A
USGS,2358000,5/5/2001,13400,A
USGS,2358000,5/6/2001,13000,A
USGS,2358000,5/7/2001,11400,A
USGS,2358000,5/8/2001,10900,A
USGS,2358000,5/9/2001,10800,A
USGS,2358000,5/10/2001,10900,A
USGS,2358000,5/11/2001,10500,A
USGS,2358000,5/12/2001,10100,A
USGS,2358000,5/13/2001,9550,A
USGS,2358000,5/14/2001,8790,A
USGS,2358000,5/15/2001,8320,A
USGS,2358000,5/16/2001,7940,A
USGS,2358000,5/17/2001,7990,A
USGS,2358000,5/18/2001,8110,A
USGS,2358000,5/19/2001,8040,A
USGS,2358000,5/20/2001,11100,A
USGS,2358000,5/21/2001,17500,A
USGS,2358000,5/22/2001,20900,A
USGS,2358000,5/23/2001,19700,A
USGS,2358000,5/24/2001,16000,A
USGS,2358000,5/25/2001,12600,A
USGS,2358000,5/26/2001,11300,A
USGS,2358000,5/27/2001,10700,A
USGS,2358000,5/28/2001,9970,A
USGS,2358000,5/29/2001,9940,A
USGS,2358000,5/30/2001,9960,A
USGS,2358000,5/31/2001,10000,A
USGS,2358000,6/1/2001,9810,A
USGS,2358000,6/2/2001,9960,A
USGS,2358000,6/3/2001,10800,A
USGS,2358000,6/4/2001,13300,A
USGS,2358000,6/5/2001,15700,A
USGS,2358000,6/6/2001,16800,A
USGS,2358000,6/7/2001,16900,A
USGS,2358000,6/8/2001,17000,A
USGS,2358000,6/9/2001,17100,A
USGS,2358000,6/10/2001,20200,A:e
USGS,2358000,6/11/2001,26400,A:e
USGS,2358000,6/12/2001,37100,A
USGS,2358000,6/13/2001,36000,A
USGS,2358000,6/14/2001,32100,A
USGS,2358000,6/15/2001,26400,A
USGS,2358000,6/16/2001,25600,A
USGS,2358000,6/17/2001,25700,A
USGS,2358000,6/18/2001,24600,A
USGS,2358000,6/19/2001,22900,A
USGS,2358000,6/20/2001,19300,A
USGS,2358000,6/21/2001,16900,A
USGS,2358000,6/22/2001,15100,A
USGS,2358000,6/23/2001,14900,A
USGS,2358000,6/24/2001,13900,A
USGS,2358000,6/25/2001,10800,A
USGS,2358000,6/26/2001,10800,A
USGS,2358000,6/27/2001,10800,A
USGS,2358000,6/28/2001,11400,A
USGS,2358000,6/29/2001,13100,A
USGS,2358000,6/30/2001,16600,A
USGS,2358000,7/1/2001,17500,A
USGS,2358000,7/2/2001,16300,A
USGS,2358000,7/3/2001,15400,A
USGS,2358000,7/4/2001,15400,A
USGS,2358000,7/5/2001,16300,A
USGS,2358000,7/6/2001,17000,A
USGS,2358000,7/7/2001,15400,A
USGS,2358000,7/8/2001,17200,A
USGS,2358000,7/9/2001,15900,A
USGS,2358000,7/10/2001,12900,A
USGS,2358000,7/11/2001,13300,A
USGS,2358000,7/12/2001,14800,A
USGS,2358000,7/13/2001,13500,A
USGS,2358000,7/14/2001,10900,A
USGS,2358000,7/15/2001,10700,A
USGS,2358000,7/16/2001,10300,A
USGS,2358000,7/17/2001,8950,A
USGS,2358000,7/18/2001,8270,A
USGS,2358000,7/19/2001,7640,A
USGS,2358000,7/20/2001,7110,A
USGS,2358000,7/21/2001,7080,A
USGS,2358000,7/22/2001,7020,A
USGS,2358000,7/23/2001,6880,A
USGS,2358000,7/24/2001,6050,A
USGS,2358000,7/25/2001,7100,A
USGS,2358000,7/26/2001,7000,A
USGS,2358000,7/27/2001,7010,A
USGS,2358000,7/28/2001,7090,A
USGS,2358000,7/29/2001,7130,A
USGS,2358000,7/30/2001,7190,A
USGS,2358000,7/31/2001,11400,A
USGS,2358000,8/1/2001,12700,A
USGS,2358000,8/2/2001,11200,A
USGS,2358000,8/3/2001,11000,A
USGS,2358000,8/4/2001,11100,A
USGS,2358000,8/5/2001,10900,A
USGS,2358000,8/6/2001,10600,A
USGS,2358000,8/7/2001,9290,A
USGS,2358000,8/8/2001,9020,A
USGS,2358000,8/9/2001,8890,A
USGS,2358000,8/10/2001,9940,A
USGS,2358000,8/11/2001,10900,A
USGS,2358000,8/12/2001,11100,A
USGS,2358000,8/13/2001,11000,A
USGS,2358000,8/14/2001,10200,A
USGS,2358000,8/15/2001,9890,A
USGS,2358000,8/16/2001,10900,A
USGS,2358000,8/17/2001,11100,A
USGS,2358000,8/18/2001,10700,A
USGS,2358000,8/19/2001,9020,A
USGS,2358000,8/20/2001,8070,A
USGS,2358000,8/21/2001,8300,A
USGS,2358000,8/22/2001,8290,A
USGS,2358000,8/23/2001,8250,A
USGS,2358000,8/24/2001,8170,A
USGS,2358000,8/25/2001,8340,A
USGS,2358000,8/26/2001,8240,A
USGS,2358000,8/27/2001,8200,A
USGS,2358000,8/28/2001,8070,A
USGS,2358000,8/29/2001,8020,A
USGS,2358000,8/30/2001,7880,A
USGS,2358000,8/31/2001,7850,A
USGS,2358000,9/1/2001,7950,A
USGS,2358000,9/2/2001,7890,A
USGS,2358000,9/3/2001,7980,A
USGS,2358000,9/4/2001,8010,A
USGS,2358000,9/5/2001,8160,A
USGS,2358000,9/6/2001,7740,A
USGS,2358000,9/7/2001,7840,A
USGS,2358000,9/8/2001,7490,A
USGS,2358000,9/9/2001,7230,A
USGS,2358000,9/10/2001,7190,A
USGS,2358000,9/11/2001,7230,A
USGS,2358000,9/12/2001,8410,A
USGS,2358000,9/13/2001,9390,A
USGS,2358000,9/14/2001,8300,A
USGS,2358000,9/15/2001,7330,A
USGS,2358000,9/16/2001,7030,A
USGS,2358000,9/17/2001,6890,A
USGS,2358000,9/18/2001,6910,A
USGS,2358000,9/19/2001,6860,A
USGS,2358000,9/20/2001,6740,A
USGS,2358000,9/21/2001,6300,A
USGS,2358000,9/22/2001,6220,A
USGS,2358000,9/23/2001,6200,A
USGS,2358000,9/24/2001,6180,A
USGS,2358000,9/25/2001,6310,A
USGS,2358000,9/26/2001,6240,A
USGS,2358000,9/27/2001,6330,A
USGS,2358000,9/28/2001,6360,A
USGS,2358000,9/29/2001,6230,A
USGS,2358000,9/30/2001,6240,A
USGS,2358000,10/1/2001,6310,A
USGS,2358000,10/2/2001,6330,A
USGS,2358000,10/3/2001,6310,A
USGS,2358000,10/4/2001,6290,A
USGS,2358000,10/5/2001,6350,A
USGS,2358000,10/6/2001,6340,A
USGS,2358000,10/7/2001,6370,A
USGS,2358000,10/8/2001,6330,A
USGS,2358000,10/9/2001,6290,A
USGS,2358000,10/10/2001,6300,A
USGS,2358000,10/11/2001,6160,A
USGS,2358000,10/12/2001,6110,A:e
USGS,2358000,10/13/2001,6120,A:e
USGS,2358000,10/14/2001,6140,A:e
USGS,2358000,10/15/2001,6150,A:e
USGS,2358000,10/16/2001,6050,A
USGS,2358000,10/17/2001,5900,A
USGS,2358000,10/18/2001,6060,A
USGS,2358000,10/19/2001,6060,A
USGS,2358000,10/20/2001,6100,A
USGS,2358000,10/21/2001,5940,A
USGS,2358000,10/22/2001,5810,A
USGS,2358000,10/23/2001,5770,A
USGS,2358000,10/24/2001,5790,A
USGS,2358000,10/25/2001,5720,A
USGS,2358000,10/26/2001,5990,A
USGS,2358000,10/27/2001,6490,A
USGS,2358000,10/28/2001,6300,A
USGS,2358000,10/29/2001,6180,A
USGS,2358000,10/30/2001,5980,A
USGS,2358000,10/31/2001,5990,A
USGS,2358000,11/1/2001,6320,A
USGS,2358000,11/2/2001,6210,A
USGS,2358000,11/3/2001,6220,A
USGS,2358000,11/4/2001,6380,A
USGS,2358000,11/5/2001,6830,A
USGS,2358000,11/6/2001,6570,A
USGS,2358000,11/7/2001,6880,A
USGS,2358000,11/8/2001,6790,A
USGS,2358000,11/9/2001,6330,A
USGS,2358000,11/10/2001,5720,A
USGS,2358000,11/11/2001,5650,A
USGS,2358000,11/12/2001,5680,A
USGS,2358000,11/13/2001,5600,A
USGS,2358000,11/14/2001,5520,A
USGS,2358000,11/15/2001,5590,A
USGS,2358000,11/16/2001,5560,A
USGS,2358000,11/17/2001,5580,A
USGS,2358000,11/18/2001,5690,A
USGS,2358000,11/19/2001,5750,A
USGS,2358000,11/20/2001,5720,A
USGS,2358000,11/21/2001,5560,A
USGS,2358000,11/22/2001,5360,A
USGS,2358000,11/23/2001,5400,A
USGS,2358000,11/24/2001,5420,A
USGS,2358000,11/25/2001,5450,A
USGS,2358000,11/26/2001,5480,A
USGS,2358000,11/27/2001,5470,A
USGS,2358000,11/28/2001,5970,A
USGS,2358000,11/29/2001,7260,A
USGS,2358000,11/30/2001,7290,A
USGS,2358000,12/1/2001,7350,A
